#{"t_start": 1772595003.5941832, "env_id": "None"}
r,l,t
4889.2637,2001,1826.071654
4622.9956,2001,1826.087435
4133.0254,2001,1826.447449
4888.596,2001,1827.442789
5108.565,2001,1829.415875
4875.2056,2001,1829.431961
4691.88,2001,1829.787296
4213.6685,2001,1830.772639
5062.197,2001,1832.739752
4538.101,2001,1832.755596
5076.98,2001,1833.108341
4742.5527,2001,1834.087521
5004.415,2001,1836.166775
4886.0796,2001,1836.182867
4952.123,2001,1836.545573
5120.497,2001,1842.167715
4650.8535,2001,1844.111237
5176.9653,2001,1844.126677
4920.4233,2001,1844.47914
5144.5312,2001,1845.459127
2597.9893,1549,1846.844536
4910.0454,2001,1847.481423
5073.889,2001,1847.844207
5146.9277,2001,1848.848376
4883.4375,2001,1850.195629
3908.3745,2001,1850.82706
4990.5884,2001,1851.184422
4910.2227,2001,1852.173443
5145.3984,2001,1853.522402
1000.47534,739,1853.778501
4890.554,2001,1854.160505
5048.1953,2001,1854.521839
506.43552,613,1855.363842
5114.227,2001,1856.866973
4835.906,2001,1857.122992
3674.195,1933,1857.404956
4946.8613,2001,1863.291731
5234.4277,2001,1864.782037
4726.8745,2001,1865.037069
5167.797,2001,1865.321771
5132.4775,2001,1866.598714
5192.075,2001,1867.505851
4781.51,2001,1868.353129
4724.7817,2001,1868.64035
5273.8706,2001,1869.9209
4871.711,2001,1870.81799
4471.158,2001,1871.691442
3663.5264,1954,1871.915625
4794.343,2001,1873.274422
4204.978,2001,1874.181113
4505.4814,2001,1875.041722
5098.43,2001,1875.265974
4351.6367,2001,1876.624775
4010.2815,2001,1877.532656
4768.0874,2001,1878.416919
4918.85,2001,1878.641994
4798.6904,2001,1884.583099
4423.576,2001,1885.489705
4794.814,2001,1885.74362
4967.5513,2001,1886.588012
4350.7866,2001,1887.93225
5049.0347,2001,1888.836146
4852.803,2001,1889.089193
4123.11,2001,1889.912924
4814.8604,2001,1891.2773
5018.7837,2001,1892.194118
5251.953,2001,1892.452294
5275.133,2001,1893.28454
4651.039,2001,1894.629326
4836.2583,2001,1895.542573
5261.6367,2001,1895.801449
5003.15,2001,1896.633694
5097.382,2001,1897.999397
1988.0659,1324,1898.463376
5031.709,2001,1898.917787
5036.698,2001,1899.175739
506.88705,732,1905.433312
5254.049,2001,1906.008679
5215.984,2001,1906.468267
5451.7617,2001,1906.922695
5105.53,2001,1908.772048
5383.123,2001,1909.349463
4859.2007,2001,1909.814291
5051.2324,2001,1910.266668
5249.268,2001,1912.148868
5076.1113,2001,1912.719644
5385.3525,2001,1913.173388
5116.544,2001,1913.618127
4630.244,2001,1915.511447
3764.5178,1743,1915.732855
5230.916,2001,1916.542639
4945.601,2001,1916.989407
5182.02,2001,1918.820908
5108.6265,2001,1919.040363
5011.0493,2001,1919.842158
4981.631,2001,1920.289808
4840.4453,2001,1926.760946
4955.9287,2001,1926.981603
5354.4033,2001,1927.786299
5054.2266,2001,1928.232447
5203.1904,2001,1930.060919
4451.5967,2001,1930.282061
5109.9937,2001,1931.10657
3073.6934,1763,1931.231245
1846.8928,1077,1931.7703
4956.12,2001,1933.456233
4950.8804,2001,1934.494347
4841.725,2001,1934.619483
5343.7744,2001,1935.15508
4971.4424,2001,1936.787118
5119.457,2001,1937.816705
4091.8523,2001,1937.942265
5088.374,2001,1938.478738
5120.27,2001,1940.091836
3615.6511,1667,1940.664925
5306.1885,2001,1941.255687
5426.531,2001,1941.801143
5243.3926,2001,1948.096185
5115.0664,2001,1948.672656
5220.416,2001,1949.256071
5342.5557,2001,1949.795531
5419.62,2001,1951.458019
5358.053,2001,1952.028644
5238.6875,2001,1952.603954
5326.4756,2001,1953.136715
5105.863,2001,1954.172663
4520.7725,2001,1955.399233
5376.8467,2001,1955.988591
4918.5454,2001,1956.536264
5379.795,2001,1957.596132
5221.836,2001,1958.839559
5084.8145,2001,1959.423813
5068.427,2001,1959.959764
4639.5957,2001,1960.991449
2835.8794,1375,1961.905259
5436.1147,2001,1962.176758
3463.4402,2001,1963.281944
4699.276,2001,1968.94656
5311.37,2001,1969.841184
4904.2725,2001,1970.116817
4661.649,2001,1971.222045
5167.529,2001,1972.257687
5268.065,2001,1972.554878
5486.108,2001,1973.480801
5205.188,2001,1974.593135
5214.294,2001,1975.639768
4740.965,2001,1975.940616
5024.9526,2001,1976.846445
5246.947,2001,1977.954686
4706.2266,2001,1978.979084
5438.4893,2001,1979.274605
5347.636,2001,1980.186084
2014.0514,982,1980.946741
4517.7295,2001,1981.293873
4460.182,2001,1982.625382
4872.855,2001,1983.501525
5273.0996,2001,1984.261716
5315.229,2001,1984.606518
4836.831,2001,1990.524004
4860.62,2001,1991.441422
4789.7026,2001,1992.207156
5012.4653,2001,1992.552827
5163.482,2001,1993.87968
5066.077,2001,1994.153717
5023.3936,2001,1995.514249
5043.1763,2001,1995.863826
4550.7295,2001,1997.189066
5224.0513,2001,1997.464749
3504.7769,1990,1998.844902
5179.6826,2001,1999.212995
5139.831,2001,2000.549177
5155.4023,2001,2000.821027
5070.2554,2001,2002.17046
5259.496,2001,2002.532863
5242.537,2001,2003.865068
5230.499,2001,2004.139638
5385.804,2001,2005.488058
4770.3574,2001,2005.850966
5371.754,2001,2011.834657
5369.2544,2001,2012.109735
5152.2637,2001,2013.462838
5341.455,2001,2013.823882
5082.7925,2001,2015.162079
5349.3413,2001,2015.434644
5434.076,2001,2016.778501
5327.029,2001,2017.142448
5301.4663,2001,2018.487777
4708.359,2001,2018.759482
4944.1846,2001,2020.115928
4943.514,2001,2020.479061
5091.441,2001,2021.825025
5013.3643,2001,2022.100326
5438.6533,2001,2023.473338
5373.8027,2001,2023.839054
5084.123,2001,2025.189306
5236.3237,2001,2025.461501
4653.474,2001,2026.816247
4418.335,2001,2027.187736
4966.571,2001,2033.187316
5346.0293,2001,2033.460228
5191.1987,2001,2034.797941
4960.46,2001,2035.160543
5114.5605,2001,2036.487704
5349.456,2001,2036.760208
4470.952,2001,2038.128236
5021.7886,2001,2038.494955
3687.0283,1584,2039.548815
4797.854,2001,2039.848291
4891.7407,2001,2040.88617
4648.249,2001,2041.828483
5156.937,2001,2042.869373
5138.787,2001,2043.163305
3766.3901,1929,2044.085402
5218.7856,2001,2045.189341
3835.4575,2001,2046.242811
4137.0586,2001,2046.53645
5085.3516,2001,2047.459362
5306.4355,2001,2048.501654
4928.8154,2001,2054.193541
4110.224,2001,2054.49252
5170.0273,2001,2055.425795
5174.893,2001,2056.470042
5050.943,2001,2057.523812
4559.3784,2001,2057.821786
5121.853,2001,2058.751766
4665.005,2001,2059.877944
4818.015,2001,2060.941743
3881.7708,1952,2061.186393
4014.478,2001,2062.18885
4945.255,2001,2063.262081
4116.126,2001,2064.303165
4703.0205,2001,2064.530744
5296.868,2001,2065.529826
4870.106,2001,2065.997122
4448.4336,2001,2067.682369
4980.9727,2001,2067.911303
4957.908,2001,2068.895899
4957.6235,2001,2069.355375
4609.061,2001,2075.605944
4861.583,2001,2075.836922
5287.132,2001,2076.847826
3744.4395,2001,2077.316005
4914.0264,2001,2078.995801
3929.485,2001,2079.222102
4376.374,2001,2080.205199
4673.1587,2001,2080.671972
4255.4062,2001,2082.343337
5318.63,2001,2082.574111
2566.2534,2001,2083.572641
4998.672,2001,2084.044011
3904.592,2001,2085.697659
4874.9766,2001,2085.926512
4662.969,2001,2086.937609
5069.828,2001,2087.404733
2875.0605,1998,2089.049343
5147.1523,2001,2089.282854
5195.056,2001,2090.275367
4421.8877,2001,2090.742606
5214.3423,2001,2097.196556
4759.0933,2001,2097.431232
5089.3755,2001,2098.417482
4991.888,2001,2098.878726
4556.578,2001,2100.522214
4853.1196,2001,2100.750496
5073.834,2001,2101.733024
5063.9985,2001,2102.191106
5239.71,2001,2103.857808
5031.054,2001,2104.093343
4973.8687,2001,2105.078914
4815.4175,2001,2105.538681
4980.357,2001,2107.204477
5209.9736,2001,2107.436701
5302.128,2001,2108.422858
4739.13,2001,2108.88137
5206.189,2001,2110.533777
5264.886,2001,2110.765307
5217.415,2001,2111.756116
5171.738,2001,2112.216321
5282.798,2001,2118.46686
5046.7944,2001,2118.697299
4786.877,2001,2119.683101
4981.709,2001,2120.142225
4668.9146,2001,2121.803359
5130.0854,2001,2122.035023
5251.7773,2001,2123.019692
4451.3564,2001,2123.481212
4929.8013,2001,2125.10009
5153.0107,2001,2125.332521
3443.5293,2001,2126.320713
4544.1777,2001,2126.77777
5150.868,2001,2128.428574
5332.6514,2001,2128.660088
5084.623,2001,2129.641971
4648.7534,2001,2130.098038
5100.0425,2001,2131.737594
4405.262,2001,2131.96894
4695.9595,2001,2132.954949
5290.4243,2001,2133.413203
5224.712,2001,2137.462705
4983.14,2001,2138.324303
5561.523,2001,2139.330083
5340.3677,2001,2139.801519
5148.7295,2001,2140.84743
5143.673,2001,2141.703332
4370.324,2001,2142.692816
5348.668,2001,2143.157272
4919.661,2001,2144.196288
5159.7314,2001,2144.996903
5187.2817,2001,2145.989324
5278.923,2001,2146.449693
5034.7197,2001,2147.488377
5224.92,2001,2148.339798
4927.9204,2001,2149.344018
5168.403,2001,2149.817122
5112.2485,2001,2150.868192
4959.8926,2001,2151.101101
5221.284,2001,2152.686855
5320.8335,2001,2153.147901
5103.5786,2001,2158.794636
4854.7183,2001,2159.025908
4586.652,2001,2160.620847
5150.907,2001,2161.095062
5427.38,2001,2162.148837
5415.1675,2001,2162.384061
5339.919,2001,2163.965588
5464.914,2001,2164.428661
2751.2578,1350,2164.580862
1992.0177,1023,2165.362582
4829.004,2001,2165.697939
5420.481,2001,2167.76651
5482.38,2001,2167.919695
5189.8984,2001,2168.695905
4821.0703,2001,2169.033248
4291.1763,1839,2171.044755
5147.158,2001,2171.11447
5249.349,2001,2172.044842
5139.129,2001,2172.384693
4975.5737,2001,2174.362786
5494.1133,2001,2174.43241
5118.1553,2001,2180.025638
4357.7866,2001,2180.371333
5144.1245,2001,2182.386465
5202.697,2001,2182.453678
5304.6123,2001,2183.383928
5283.2866,2001,2183.721258
3063.856,1351,2184.837201
5636.8623,2001,2185.789814
5177.0728,2001,2186.718946
5456.507,2001,2187.058381
5537.235,2001,2187.561705
5201.752,2001,2189.121062
5194.9844,2001,2190.058851
5125.1787,2001,2190.396084
4968.924,2001,2190.894931
5459.088,2001,2192.446329
5011.7285,2001,2193.376578
5233.4365,2001,2193.714705
5348.468,2001,2194.215329
5407.0947,2001,2195.846747
5324.0063,2001,2201.422925
5006.2974,2001,2201.761384
4948.4277,2001,2202.26435
5325.58,2001,2203.909014
5068.846,2001,2204.842735
4964.7935,2001,2205.183676
5429.9033,2001,2205.684329
4770.94,2001,2207.214262
5501.185,2001,2208.147738
4904.532,2001,2208.488596
5640.9375,2001,2208.992052
5335.673,2001,2210.534693
5033.8677,2001,2211.470263
5062.058,2001,2211.808638
4978.486,2001,2212.308784
4637.399,2001,2213.891838
5438.796,2001,2214.823691
5665.881,2001,2215.160812
5265.2886,2001,2215.662144
5420.915,2001,2217.204026
5210.206,2001,2222.785474
4723.815,2001,2223.12424
5462.7104,2001,2223.628514
5383.5645,2001,2225.227447
5193.2124,2001,2226.169325
5267.999,2001,2226.514612
5472.515,2001,2227.024441
5421.576,2001,2228.563071
5315.1265,2001,2229.4912
4647.476,2001,2229.829229
5119.102,2001,2230.330417
4940.119,2001,2231.943025
5116.785,2001,2232.882108
5526.6196,2001,2233.223826
5392.3403,2001,2233.727961
5356.221,2001,2235.28046
5180.012,2001,2236.226312
5304.2285,2001,2236.570822
5257.5503,2001,2237.076509
5586.2515,2001,2238.628132
5047.441,2001,2244.194999
5460.7725,2001,2244.53855
5392.8433,2001,2245.049084
5644.384,2001,2246.662083
5624.2856,2001,2247.592973
5311.383,2001,2247.932904
5475.9487,2001,2248.433891
5453.0063,2001,2249.995266
5419.386,2001,2250.943149
5154.6343,2001,2251.288824
4229.5327,2001,2251.796745
5330.5376,2001,2252.752641
5504.996,2001,2254.28544
4994.03,2001,2254.625391
5597.2715,2001,2255.132662
5676.4663,2001,2256.08063
1570.8226,1017,2257.113747
5384.0737,2001,2257.611447
5641.078,2001,2257.949853
5196.754,2001,2259.422437
5404.706,2001,2260.488903
5358.1772,2001,2265.585484
5144.7905,2001,2265.924002
5363.493,2001,2267.367508
5648.0884,2001,2268.395559
5249.8887,2001,2268.903517
5659.4287,2001,2269.251057
5578.568,2001,2270.700301
5541.934,2001,2271.726587
5481.749,2001,2272.224322
5687.398,2001,2272.561375
5394.372,2001,2274.014772
5265.8735,2001,2275.085595
5459.142,2001,2275.58677
5032.285,2001,2275.924201
5164.9355,2001,2277.372162
5166.2197,2001,2277.802243
5348.219,2001,2278.926153
5181.2744,2001,2279.262377
5189.6865,2001,2280.701543
5309.554,2001,2281.129391
5279.408,2001,2286.889379
4864.82,2001,2287.224849
5479.6943,2001,2288.663108
5372.0757,2001,2289.086603
5522.3506,2001,2290.228975
5276.564,2001,2290.57207
1182.6646,900,2291.458193
5331.385,2001,2292.024848
5431.375,2001,2292.454131
5330.2856,2001,2293.86007
5304.412,2001,2294.738149
4900.194,2001,2295.305507
5298.104,2001,2295.73234
305.02255,548,2296.671121
4810.5356,2001,2297.206862
4728.6055,1941,2298.011162
5195.464,2001,2299.080175
4915.547,2001,2299.390404
5355.158,2001,2300.509524
5271.0103,2001,2301.31867
4756.482,2001,2302.410129
5404.884,2001,2302.727767
4626.38,2001,2308.464957
5398.494,2001,2309.271492
5441.796,2001,2310.354787
5753.959,2001,2310.66578
5352.327,2001,2311.832512
5515.0684,2001,2312.64257
5335.369,2001,2313.742411
5348.2607,2001,2314.062096
5220.2676,2001,2315.204633
5185.087,2001,2316.015938
4711.8145,2001,2317.113984
4986.9565,2001,2317.431168
5700.7026,2001,2318.590916
5443.0713,2001,2319.398457
5182.3467,2001,2320.486139
5736.1523,2001,2320.803485
5511.5586,2001,2321.907533
5233.1226,2001,2322.714876
4552.497,2001,2323.79288
5386.467,2001,2324.107756
5344.919,2001,2329.801142
5452.1,2001,2330.603836
5684.782,2001,2331.680235
5542.5684,2001,2331.994401
5684.06,2001,2333.106591
5072.6514,2001,2333.908913
1496.2522,895,2334.321603
5190.9497,2001,2334.987475
5121.3745,2001,2335.301605
1357.1469,750,2336.624557
5634.051,2001,2337.245332
5619.795,2001,2337.659297
5221.2676,2001,2338.625515
4977.877,2001,2339.891439
5338.1104,2001,2340.510529
5254.638,2001,2340.920775
5233.09,2001,2341.899371
5039.665,2001,2343.198579
4832.163,2001,2343.816792
4856.9043,2001,2344.236028
5107.5703,2001,2345.210052
4114.836,1676,2350.056606
5347.151,2001,2351.740595
4444.891,2001,2352.161421
5179.6655,2001,2353.154932
4670.17,1940,2353.338339
4709.216,2001,2355.083424
5271.237,2001,2355.495053
5517.736,2001,2356.477497
5183.606,2001,2356.659116
1323.8046,870,2358.278452
5199.8843,2001,2358.422166
1698.0137,898,2358.497483
5412.399,2001,2358.834254
2231.4685,1174,2360.011272
4835.223,2001,2361.586257
5526.6953,2001,2361.805404
5480.2188,2001,2362.145879
2420.0847,1203,2362.244574
5345.407,2001,2364.940525
5289.5903,2001,2365.164764
5354.425,2001,2365.506826
5119.961,2001,2365.60547
5487.3413,2001,2372.939823
5623.193,2001,2373.162099
5599.5034,2001,2373.503702
5304.6953,2001,2373.602764
2478.6763,1204,2375.144618
4929.8867,2001,2376.285337
4387.552,2001,2376.504088
5385.0747,2001,2376.940949
5425.147,2001,2378.493992
3688.5159,1607,2378.702743
5310.431,2001,2379.62703
5270.872,2001,2380.290005
5135.1226,2001,2381.826903
5038.895,2001,2382.036407
5147.1797,2001,2382.355426
5437.7925,2001,2383.610886
638.7634,486,2384.282899
5347.401,2001,2385.170686
4702.864,2001,2385.384375
5379.821,2001,2385.705145
2784.539,1242,2387.558721
5535.5,2001,2387.715093
5685.6978,2001,2392.541147
5385.4497,2001,2392.861472
5100.5366,2001,2394.648903
5234.5254,2001,2394.803317
2217.9663,1143,2395.044934
5087.7085,2001,2395.906635
1147.9752,728,2397.524287
4203.3545,1693,2397.992408
5680.802,2001,2398.020985
4244.211,2001,2398.17708
648.8117,574,2398.790954
757.19934,603,2398.858529
855.52856,580,2399.594053
5033.012,2001,2400.896636
673.9329,531,2400.930507
603.64777,468,2401.54113
5066.925,2001,2401.548656
5544.887,2001,2402.225536
1726.4092,1592,2403.122539
4559.8755,2001,2404.892115
5492.538,2001,2404.899791
5395.929,2001,2405.572469
1116.2344,631,2405.764177
5070.7793,2001,2406.46492
5374.8613,2001,2408.261678
5589.7886,2001,2413.591207
5379.7373,2001,2413.785591
5518.524,2001,2414.490141
1030.9789,629,2414.650834
4824.9243,2001,2416.318229
5010.8184,2001,2416.992496
4270.9233,1699,2417.626057
5747.832,2001,2417.877201
5530.85,2001,2419.61425
2071.9934,1100,2419.949218
5386.622,2001,2420.283784
4860.063,2001,2420.915534
2490.0918,1268,2422.287383
4162.5137,1819,2422.697783
3346.0718,1328,2422.703979
861.886,535,2423.427692
5184.545,2001,2424.256853
5536.921,2001,2425.005924
5524.8696,2001,2426.058987
5359.136,2001,2426.777075
709.5478,543,2427.50996
5962.236,2001,2427.601347
5494.5977,2001,2428.345724
5403.8647,2001,2429.342886
5457.8535,2001,2435.442943
5610.0576,2001,2435.536338
5265.811,2001,2436.284761
5264.269,2001,2437.315031
5931.0957,2001,2438.775484
5487.425,2001,2438.868166
5401.215,2001,2439.617157
1037.1929,750,2439.795839
5500.908,2001,2440.70365
5496.255,2001,2442.272648
5118.74,2001,2443.026605
5683.7476,2001,2443.204053
5518.223,2001,2444.05972
5726.5073,2001,2445.620649
5560.2295,2001,2446.366933
4958.761,2001,2446.5446
4699.037,2001,2447.391763
5889.2397,2001,2448.936667
5526.788,2001,2449.680529
5737.4326,2001,2449.8571
5422.2607,2001,2450.096964
5457.919,2001,2456.881458
5689.3813,2001,2457.634151
5766.243,2001,2457.811762
5713.6187,2001,2458.052577
5596.651,2001,2460.185656
5684.167,2001,2460.939975
5640.3467,2001,2461.119172
5947.009,2001,2461.364491
5491.931,2001,2463.53201
5583.938,2001,2464.284669
5658.644,2001,2464.463335
5406.828,2001,2464.704716
1138.8804,654,2465.836638
5534.688,2001,2466.923914
5688.4043,2001,2467.858765
5636.343,2001,2468.100682
5781.0327,2001,2469.186288
5598.205,2001,2470.277809
5422.5054,2001,2471.219263
5626.2964,2001,2471.462314
5620.3604,2001,2472.569716
5546.7266,2001,2478.255418
4575.2915,1761,2479.108185
5715.1323,2001,2479.196658
3955.121,1686,2479.484899
5726.542,2001,2481.627843
5488.2266,2001,2482.463344
5719.7017,2001,2482.550222
5784.669,2001,2482.831793
5541.346,2001,2485.008046
5528.1704,2001,2485.848882
5756.1313,2001,2485.934813
5349.949,2001,2486.214303
5576.019,2001,2488.331316
5402.4126,2001,2489.171152
5887.013,2001,2489.257795
5438.265,2001,2489.539879
5726.8867,2001,2491.63463
5489.008,2001,2492.475509
5438.6167,2001,2492.561214
5779.983,2001,2492.842814
1556.1466,942,2492.912208
5330.4854,2001,2500.4167
5442.292,2001,2500.503736
5466.002,2001,2500.788439
5727.402,2001,2500.859004
5748.8647,2001,2503.734329
5409.76,2001,2503.820029
5569.387,2001,2504.103127
5662.869,2001,2504.172482
5789.5,2001,2507.039863
5838.531,2001,2507.126399
5502.8423,2001,2507.408851
5344.0596,2001,2507.478053
5611.7725,2001,2510.400592
5659.206,2001,2510.486738
5488.659,2001,2510.767486
5634.1426,2001,2510.836858
5565.8965,2001,2513.675829
5489.3667,2001,2513.762206
5249.455,2001,2514.041189
5671.3286,2001,2514.110348
5732.8877,2001,2521.650697
5664.566,2001,2521.738657
5814.8784,2001,2522.023561
5634.9106,2001,2522.094208
5503.4707,2001,2524.996855
5199.785,2001,2525.08278
5394.688,2001,2525.363779
5878.5635,2001,2525.432508
5526.392,2001,2528.312727
5586.4365,2001,2528.39924
5742.591,2001,2528.681692
5415.8423,2001,2528.751432
5575.1997,2001,2531.631963
5603.1704,2001,2531.719882
5692.3706,2001,2531.999272
5480.9937,2001,2532.068606
5753.6567,2001,2534.946627
5827.233,2001,2535.032703
5580.682,2001,2535.313918
5486.219,2001,2535.383276
5690.6245,2001,2542.918317
5604.061,2001,2543.004272
5633.8716,2001,2543.284965
5207.0557,2001,2543.354485
3771.835,2001,2546.251197
5807.249,2001,2546.338868
5273.138,2001,2546.623234
5637.5938,2001,2546.693404
4743.186,2001,2549.553493
5698.864,2001,2549.640079
5541.42,2001,2549.921125
5481.1704,2001,2549.99145
5551.525,2001,2552.912309
5537.7305,2001,2552.997983
5878.5205,2001,2553.277076
5869.8765,2001,2553.347469
5365.138,2001,2556.304274
5634.9277,2001,2556.391843
5750.195,2001,2556.676764
5730.872,2001,2556.748141
5749.192,2001,2564.230489
5490.9634,2001,2564.317932
4332.4453,1847,2564.461069
5536.4424,2001,2564.604641
5579.303,2001,2567.570441
5539.805,2001,2567.658449
5784.7954,2001,2567.80253
5411.222,2001,2567.943543
1513.2947,775,2568.633228
1634.8148,793,2570.34918
5074.61,2001,2571.027123
5567.966,2001,2571.170316
5482.2124,2001,2571.311966
3916.7695,1723,2572.688646
4470.871,1884,2574.348545
5576.5586,2001,2574.365663
5581.29,2001,2574.656349
2211.1946,1041,2574.737509
3344.0972,1372,2576.224042
3449.6077,1411,2577.181728
3746.598,1732,2577.700231
5325.1025,2001,2577.703529
1534.6836,883,2578.384967
2678.2664,1338,2583.227107
449.3517,574,2583.73823
1543.1914,741,2584.227301
5461.6484,2001,2585.572247
4702.093,2001,2585.575555
1108.6384,706,2586.537475
5494.5293,2001,2587.040199
4622.84,2001,2587.533202
2137.8218,1100,2588.603849
1359.6847,779,2588.6725
4623.37,2001,2588.87274
1344.2571,745,2589.876587
5413.1636,2001,2590.807422
4356.3296,1712,2590.914288
1531.9368,867,2591.045729
5264.2163,2001,2591.966408
2842.556,1415,2593.319878
1734.1259,1023,2593.353317
695.691,461,2593.978173
4246.9116,1905,2594.08822
5272.419,2001,2594.350753
1326.2295,761,2594.352636
829.14374,672,2595.552587
921.46814,595,2595.827676
1746.9657,1057,2596.453829
5537.377,2001,2597.475565
5780.681,2001,2598.885251
4950.498,2001,2599.154742
1523.042,933,2599.34863
5445.251,2001,2604.424749
1453.305,856,2604.967058
2029.6979,1002,2605.800821
2838.9316,1366,2605.866376
5368.864,2001,2606.87306
1916.3945,1012,2607.851566
3313.5105,1713,2607.916603
5395.341,2001,2609.137745
4239.946,2001,2610.20104
4308.044,1847,2610.985986
5493.539,2001,2611.264711
5463.229,2001,2612.499004
1969.9521,1052,2612.714465
4524.4346,1909,2612.837473
4980.9336,2001,2614.336864
2374.4238,1096,2614.817973
2365.1887,1070,2614.904011
5445.7344,2001,2615.836649
2264.2417,1098,2615.839964
1391.2156,719,2615.885816
5129.2227,2001,2618.123773
2322.0933,1252,2618.125563
2910.9841,1357,2618.264773
4854.32,2001,2619.178155
2274.7043,1064,2619.561395
5785.6914,2001,2626.111446
2609.4707,1317,2626.249114
4962.0684,2001,2626.256616
5438.9814,2001,2627.560573
1592.3009,1161,2628.299545
4573.0933,2001,2629.560059
4954.1167,2001,2629.56734
2531.814,1200,2629.783228
4075.4058,1641,2630.510586
3350.43,1317,2632.004307
5688.982,2001,2632.934791
4977.469,2001,2633.16273
4378.2505,1838,2633.677728
5684.91,2001,2635.340232
5674.346,2001,2636.260855
5153.1484,2001,2636.488752
5187.1006,2001,2637.001974
2822.5544,1368,2637.206834
5743.6577,2001,2639.572455
5350.8115,2001,2639.795342
5710.264,2001,2640.297907
5045.008,1998,2640.497909
1405.0831,654,2642.002915
2102.2634,1196,2647.224018
5834.0283,2001,2647.586656
5623.91,2001,2647.813842
2495.222,1084,2648.162079
5591.441,2001,2650.598277
5806.039,2001,2650.957612
5580.885,2001,2651.181108
5628.8574,2001,2651.531209
4051.4521,1823,2653.644702
5499.033,2001,2654.249759
5593.114,2001,2654.477251
5531.0938,2001,2654.83063
5610.7163,2001,2656.97047
4304.0737,2001,2657.57984
5296.1885,2001,2657.804059
5431.456,2001,2658.157985
5577.8687,2001,2660.280106
5567.907,2001,2660.890158
5652.041,2001,2661.11721
5577.0186,2001,2661.471821
5638.9937,2001,2668.191839
5581.13,2001,2668.794961
5401.0845,2001,2669.018455
5603.0654,2001,2669.370094
5459.5054,2001,2671.556427
5301.197,2001,2672.166846
5349.47,2001,2672.393432
5333.95,2001,2672.74899
2359.8145,1222,2674.062143
5470.201,2001,2674.917493
5524.1553,2001,2675.542257
5374.4707,2001,2676.12809
5413.5645,2001,2677.445485
5210.2007,2001,2677.679617
5168.6475,2001,2678.901625
672.2172,585,2679.092076
5136.662,2001,2679.470487
4921.0903,2001,2680.773242
5632.4756,2001,2682.21157
5416.3286,2001,2682.40448
5450.607,2001,2682.786688
5523.9863,2001,2684.095953
5525.2197,2001,2690.229593
5467.0225,2001,2690.424783
4733.45,2001,2690.814003
5339.718,2001,2692.140587
4976.5312,2001,2693.639502
5324.87,2001,2693.831347
4847.5503,2001,2694.217599
5243.36,2001,2695.528624
5493.698,2001,2696.993467
4741.3345,2001,2697.18751
5280.5254,2001,2697.575454
5328.2856,2001,2698.896126
5513.499,2001,2700.333112
5113.845,2001,2700.525188
5331.7163,2001,2700.906765
5355.5615,2001,2702.210701
2505.2231,1371,2702.76122
5022.041,2001,2703.616729
5511.8745,2001,2703.80836
5487.3657,2001,2705.517559
5522.157,2001,2710.715489
5263.8965,2001,2711.611857
5562.862,2001,2711.805956
5179.5854,2001,2713.502584
5107.033,2001,2714.055347
5404.297,2001,2714.923512
5659.967,2001,2715.116362
5519.61,2001,2716.803371
3145.5713,1669,2716.905913
5258.8306,2001,2717.639285
5447.587,2001,2718.44548
5480.6396,2001,2720.125881
5377.6523,2001,2720.227583
5575.4946,2001,2720.953325
5630.3643,2001,2721.765559
5051.9053,2001,2723.458623
5501.5312,2001,2723.563903
5631.998,2001,2724.302655
5203.6304,2001,2725.087962
5136.3857,2001,2726.780147
5036.9644,2001,2731.494024
5045.324,2001,2732.223509
5308.061,2001,2732.414828
5432.8013,2001,2734.677215
5416.512,2001,2734.780922
5523.0254,2001,2735.52007
5254.3315,2001,2735.711199
5618.2544,2001,2738.019836
5483.4717,2001,2738.123214
5412.5386,2001,2738.851028
5125.3496,2001,2739.043019
5585.1304,2001,2741.33264
5337.1875,2001,2741.434289
5486.116,2001,2742.16274
5517.4346,2001,2742.355798
5021.08,2001,2744.634627
5082.457,2001,2744.737178
5452.0693,2001,2745.464493
5616.944,2001,2745.655794
5557.903,2001,2747.975818
5610.6226,2001,2752.678745
5698.0356,2001,2753.41995
5481.5674,2001,2753.612664
5462.787,2001,2755.911684
5571.623,2001,2756.017665
5582.341,2001,2756.759697
5205.5386,2001,2756.954772
5382.5146,2001,2759.300208
5498.812,2001,2759.402917
5558.8286,2001,2760.13243
5165.6885,2001,2760.324257
5021.4194,2001,2762.635699
5199.5034,2001,2762.737712
5645.751,2001,2763.469432
5758.9243,2001,2763.657443
5705.0166,2001,2766.013046
5703.8364,2001,2766.11686
5530.9355,2001,2766.858766
5644.7417,2001,2767.051701
5040.365,2001,2769.371829
5234.205,2001,2774.135455
5178.184,2001,2774.877772
5243.619,2001,2775.072138
5427.133,2001,2777.419703
5428.6655,2001,2777.52577
5484.907,2001,2778.266032
5599.7124,2001,2778.460364
5729.3633,2001,2780.812893
5651.8896,2001,2780.91426
5591.63,2001,2781.636825
5383.6123,2001,2781.82658
5710.912,2001,2784.091576
5551.8687,2001,2784.195534
5640.0903,2001,2784.92523
5574.492,2001,2785.116131
5489.2656,2001,2787.395302
5751.7754,2001,2787.497327
5842.322,2001,2788.222688
5370.4683,2001,2788.412678
5530.652,2001,2790.728689
5618.8633,2001,2795.458386
5814.1562,2001,2796.187037
5819.5815,2001,2796.380677
