#{"t_start": 1772180824.033337, "env_id": "None"}
r,l,t
1602.8143,1001,2436.460505
1501.4147,1001,2436.460511
1472.3969,1001,2436.460515
1613.831,1001,2438.56327
1629.2904,1001,2438.563302
1588.3494,1001,2438.563309
1602.2589,1001,2438.563313
1615.0886,1001,2440.176574
1643.926,1001,2440.176607
1521.5424,1001,2440.176614
1637.6434,1001,2440.176618
1645.7249,1001,2442.278903
1502.1205,1001,2442.278944
1648.4885,1001,2442.27895
1596.501,1001,2442.278955
1699.3612,1001,2443.914784
1523.6316,1001,2443.914818
1486.0771,1001,2443.914824
1644.5339,1001,2443.914828
1621.9271,1001,2445.518508
1539.8124,1001,2445.518541
1679.7048,1001,2445.518549
1681.9368,1001,2445.518552
1578.7201,1001,2450.625022
552.4322,1001,2450.625055
1650.2272,1001,2450.625061
1624.067,1001,2450.625065
1621.4272,1001,2452.231036
1668.4681,1001,2452.231067
1599.9193,1001,2452.231073
1642.566,1001,2452.231076
1620.4678,1001,2454.337242
1688.5905,1001,2454.337276
413.3654,1001,2454.337282
1522.7537,1001,2454.337286
1569.0798,1001,2455.934146
1664.254,1001,2455.934177
1640.8793,1001,2455.934183
1560.0184,1001,2455.934187
1672.9646,1001,2458.016145
1388.2778,1001,2458.016181
1649.5692,1001,2458.016187
1563.3533,1001,2458.016191
1499.3314,1001,2459.609998
1484.2042,1001,2459.610039
1462.9227,1001,2459.610044
1561.6532,1001,2459.610048
1567.294,1001,2461.695319
1558.4543,1001,2461.695354
1637.879,1001,2461.69536
1663.8652,1001,2461.695364
1661.3452,1001,2463.29103
1579.4453,1001,2463.291062
1487.6355,1001,2463.291068
1634.4224,1001,2463.291071
-16.871788,1001,2465.362776
1371.6578,1001,2465.362812
1714.1765,1001,2465.362818
1552.4052,1001,2465.362821
1537.5043,1001,2466.966226
1656.1349,1001,2466.966259
1637.6987,1001,2466.966265
1524.158,1001,2466.966269
1423.3973,1001,2472.054929
1539.8838,1001,2472.054963
1482.1694,1001,2472.05497
1500.1097,1001,2472.054976
1460.1354,1001,2473.630853
1715.5421,1001,2473.630886
1548.6342,1001,2473.630891
124.06562,1001,2473.630896
1469.3789,1001,2475.72844
1589.898,1001,2475.728474
1607.5934,1001,2475.72848
1716.2858,1001,2475.728484
1625.1317,1001,2477.341423
1618.6536,1001,2477.341455
1625.0205,1001,2477.341461
1681.7969,1001,2477.341465
1510.5309,1001,2479.459634
1551.8859,1001,2479.459667
1552.4279,1001,2479.459673
1379.5308,1001,2479.459677
1391.7175,1001,2481.066242
1445.5048,1001,2481.066274
1616.5652,1001,2481.066279
1607.0353,1001,2481.066284
1589.3738,1001,2483.1569
1506.6718,1001,2483.156949
1577.31,1001,2483.156957
1674.8544,1001,2483.156962
1592.8068,1001,2484.749969
1581.4688,1001,2484.750001
1668.0613,1001,2484.750007
1566.2205,1001,2484.750011
1663.1261,1001,2486.848852
1504.1495,1001,2486.848888
1477.085,1001,2486.848895
1468.3467,1001,2486.848899
1634.9863,1001,2488.456991
1521.855,1001,2488.457025
1524.3444,1001,2488.459826
1602.437,1001,2488.459847
1149.7347,1001,2493.575356
1541.6185,1001,2493.575398
1642.7341,1001,2493.575405
1592.3428,1001,2493.575409
1542.9935,1001,2495.153094
1589.7775,1001,2495.153126
1601.4504,1001,2495.153131
231.0167,1001,2495.153136
1536.0825,1001,2497.260807
1638.854,1001,2497.260843
1606.6901,1001,2497.260848
1497.2299,1001,2497.260853
1472.5444,1001,2498.859247
1339.9231,1001,2498.859279
1497.4474,1001,2498.859284
1411.186,1001,2498.859288
1682.5054,1001,2500.950198
1633.1902,1001,2500.950229
1702.9017,1001,2500.950235
1453.3436,1001,2500.950239
1654.8801,1001,2502.568039
1578.3579,1001,2502.568081
1614.7811,1001,2502.568089
1630.8828,1001,2502.568094
1549.4485,1001,2504.671496
1640.5211,1001,2504.671529
1518.0267,1001,2504.671535
1592.5032,1001,2504.671539
1506.3846,1001,2506.274623
1623.421,1001,2506.274656
1646.924,1001,2506.274662
1454.0021,1001,2506.274666
1457.6488,1001,2508.374475
1448.2407,1001,2508.374509
1639.6044,1001,2508.374516
1534.0305,1001,2508.37452
1503.9167,1001,2509.978642
1684.2451,1001,2509.978674
1530.225,1001,2509.97868
1307.4354,1001,2509.978685
1616.2174,1001,2515.096521
1347.0756,1001,2515.096555
1577.5033,1001,2515.096561
1596.7545,1001,2515.096565
1544.8856,1001,2516.690278
1555.6388,1001,2516.690309
1588.1193,1001,2516.690315
1633.881,1001,2516.690319
1565.2672,1001,2518.771216
1620.6613,1001,2518.771251
1666.7266,1001,2518.771258
1574.6595,1001,2518.771262
1660.7415,1001,2520.383271
1612.765,1001,2520.383305
1551.3767,1001,2520.383311
1690.1854,1001,2520.383315
1724.333,1001,2522.486641
1609.8251,1001,2522.486676
1560.7952,1001,2522.486682
1575.0704,1001,2522.486686
1719.5298,1001,2524.109478
1327.584,1001,2524.109511
1614.6698,1001,2524.109519
1690.8146,1001,2524.109523
1595.4946,1001,2526.224067
1368.6104,1001,2526.224102
1618.7749,1001,2526.224108
1581.7981,1001,2526.224112
1517.465,1001,2527.826702
1626.2684,1001,2527.826735
1641.968,1001,2527.826741
1572.3035,1001,2527.826745
1690.1754,1001,2529.92005
1528.4285,1001,2529.920086
1425.6631,1001,2529.920093
1558.3896,1001,2529.920096
1497.2921,1001,2531.525068
1476.2781,1001,2531.5251
1632.4088,1001,2531.525105
1570.0566,1001,2531.52511
1500.7013,1001,2536.656713
1495.4205,1001,2536.656749
1490.8225,1001,2536.656754
1608.9609,1001,2536.656758
1459.017,1001,2538.28425
1641.2615,1001,2538.284282
1585.5424,1001,2538.284288
1646.9181,1001,2538.284292
1663.1359,1001,2540.379744
1653.0228,1001,2540.379791
1570.8672,1001,2540.379799
1552.7249,1001,2540.379803
1553.8364,1001,2541.987273
1424.3022,1001,2541.987307
1683.947,1001,2541.987314
1600.2938,1001,2541.98732
1604.8574,1001,2543.598713
1650.695,1001,2543.598749
1682.4817,1001,2543.598755
1513.1868,1001,2543.598759
1587.6677,1001,2545.702085
1606.0336,1001,2545.702118
1557.6112,1001,2545.702124
1463.1848,1001,2545.702128
1676.3253,1001,2547.299044
1522.3549,1001,2547.299076
1628.7177,1001,2547.299082
1496.8281,1001,2547.299085
1482.2302,1001,2549.401657
1618.9348,1001,2549.401689
1674.7213,1001,2549.401695
1735.8138,1001,2549.401698
1640.343,1001,2550.99923
1637.9828,1001,2550.999262
1716.6849,1001,2550.999268
1523.7169,1001,2550.999271
1636.1687,1001,2553.088403
1500.1381,1001,2553.088436
1549.4546,1001,2553.088444
1504.7615,1001,2553.088449
1493.903,1001,2557.698724
1603.83,1001,2557.698757
1568.1365,1001,2557.698763
1575.0359,1001,2557.698767
1651.9285,1001,2559.800156
1552.2269,1001,2559.80019
1541.3031,1001,2559.800196
1625.9089,1001,2559.8002
1359.7642,1001,2561.391981
1488.6771,1001,2561.392014
1250.7395,1001,2561.39202
1475.402,1001,2561.392025
1598.8933,1001,2563.511623
1639.9172,1001,2563.511656
1395.0323,1001,2563.511662
1369.208,1001,2563.511666
1624.0012,1001,2565.10939
1587.7621,1001,2565.109423
1539.6354,1001,2565.109429
1631.2368,1001,2565.109434
1621.9623,1001,2567.202193
1572.4884,1001,2567.202228
1479.67,1001,2567.202234
1567.8969,1001,2567.202239
1505.6923,1001,2568.802876
1651.5542,1001,2568.802912
1587.6094,1001,2568.802919
1671.5054,1001,2568.802923
1546.3027,1001,2570.906425
1686.8407,1001,2570.906458
1495.0032,1001,2570.906464
1659.034,1001,2570.906468
1663.3768,1001,2572.506094
1568.4899,1001,2572.506126
1676.4631,1001,2572.506132
1593.4581,1001,2572.506136
1546.2892,1001,2574.587605
1595.7998,1001,2574.58764
1626.3557,1001,2574.587646
1596.4468,1001,2574.587651
1510.215,1001,2579.17653
1569.0153,1001,2579.176561
1562.9634,1001,2579.176568
1394.2471,1001,2579.176572
1569.9585,1001,2581.257275
1729.4358,1001,2581.257308
1547.0037,1001,2581.257315
1654.6041,1001,2581.257319
1641.6359,1001,2582.858699
1420.535,1001,2582.858733
1378.9973,1001,2582.858742
1698.193,1001,2582.858746
1694.562,1001,2584.935461
1444.2236,1001,2584.935495
1582.3029,1001,2584.935503
1609.9697,1001,2584.935508
1702.698,1001,2586.530527
1707.0425,1001,2586.530562
1621.6483,1001,2586.53057
1671.3672,1001,2586.530573
1655.287,1001,2588.6408
1732.5088,1001,2588.640835
1671.9359,1001,2588.640842
1600.856,1001,2588.640846
1487.5825,1001,2590.236866
1536.9185,1001,2590.236899
1583.3243,1001,2590.236909
1645.2427,1001,2590.236914
1440.9105,1001,2592.312572
1606.809,1001,2592.312606
1733.1796,1001,2592.312613
1680.3602,1001,2592.312617
1654.4669,1001,2593.90037
1379.2854,1001,2593.900406
1694.04,1001,2593.900412
1585.6465,1001,2593.900416
1679.8589,1001,2595.972804
1686.6456,1001,2595.972839
1620.2007,1001,2595.972846
1556.5814,1001,2595.97285
1567.6106,1001,2600.578085
1634.1288,1001,2600.57812
1488.9545,1001,2600.578128
1692.6769,1001,2600.578133
1580.9188,1001,2602.644103
1371.4164,1001,2602.644137
1714.1971,1001,2602.644144
1698.9413,1001,2602.644148
1613.6421,1001,2604.234925
1470.4403,1001,2604.234956
1654.8945,1001,2604.234962
1541.5945,1001,2604.234966
1560.5392,1001,2606.300511
1401.6342,1001,2606.300544
1357.4626,1001,2606.30055
1426.2699,1001,2606.300555
1620.8257,1001,2607.891336
1550.7389,1001,2607.89137
1675.9203,1001,2607.891377
1417.8765,1001,2607.891381
1364.0703,1001,2609.98681
1652.287,1001,2609.986847
1557.3611,1001,2609.986854
1510.2119,1001,2609.986858
1673.9869,1001,2611.578161
1525.6562,1001,2611.578197
1382.6985,1001,2611.578203
1453.6433,1001,2611.578207
1346.0304,1001,2613.653206
1560.0529,1001,2613.65324
1571.6111,1001,2613.653249
1628.6145,1001,2613.653255
1664.066,1001,2615.25847
1619.5518,1001,2615.258507
1639.7833,1001,2615.258513
1488.6167,1001,2615.258517
1569.8383,1001,2617.337034
1484.3138,1001,2617.337075
1615.1567,1001,2617.337082
1498.3529,1001,2617.337085
1562.7546,1001,2621.914653
1437.5453,1001,2621.914683
1427.2855,1001,2621.914689
1556.7888,1001,2621.914691
1446.4457,1001,2624.02505
1554.827,1001,2624.025083
1515.0234,1001,2624.02509
1692.4187,1001,2624.025096
1377.5675,1001,2625.615217
1728.5338,1001,2625.61525
1601.538,1001,2625.615256
224.99615,1001,2625.61526
1698.8801,1001,2627.730993
1493.2252,1001,2627.731028
1671.483,1001,2627.731034
1656.9247,1001,2627.731039
1556.6781,1001,2629.334299
1649.561,1001,2629.334333
1612.7705,1001,2629.334338
1554.5781,1001,2629.334343
1615.8579,1001,2631.420829
1549.1569,1001,2631.420865
1683.3092,1001,2631.420871
1449.142,1001,2631.420875
1584.0454,1001,2633.022123
1614.6432,1001,2633.022158
1347.7006,1001,2633.022164
1553.0651,1001,2633.022168
1235.0663,1001,2635.109954
1711.6257,1001,2635.109987
1668.7386,1001,2635.109993
1611.8228,1001,2635.109997
1633.4552,1001,2636.711371
1657.8396,1001,2636.711402
1574.0199,1001,2636.711408
1598.3405,1001,2636.711411
1624.08,1001,2638.3166
1674.5702,1001,2638.316632
1518.4849,1001,2638.316638
1539.2357,1001,2638.316642
1202.8179,1001,2643.409225
1647.3851,1001,2643.409256
1606.9469,1001,2643.409262
1627.111,1001,2643.409266
1427.255,1001,2645.009636
1748.7147,1001,2645.009668
1628.2245,1001,2645.009674
1613.3866,1001,2645.009678
1587.9886,1001,2647.087505
1376.3502,1001,2647.087538
1292.802,1001,2647.087544
1698.8866,1001,2647.087548
1333.4985,1001,2648.681962
1353.568,1001,2648.681993
1612.108,1001,2648.682001
1407.3445,1001,2648.682007
1632.8066,1001,2650.776262
1629.1503,1001,2650.776298
1616.4844,1001,2650.776304
1581.7974,1001,2650.776307
1670.3574,1001,2652.385474
1570.0608,1001,2652.385507
1537.8846,1001,2652.385512
1602.0757,1001,2652.385517
1656.9669,1001,2654.478719
1498.7131,1001,2654.478752
1650.3525,1001,2654.478758
1464.5553,1001,2654.478762
1610.5137,1001,2656.095054
1668.9418,1001,2656.095086
1641.295,1001,2656.095092
1491.2041,1001,2656.095096
1538.2716,1001,2658.199508
1369.3345,1001,2658.199543
1622.5782,1001,2658.19955
1634.4941,1001,2658.199554
1700.2075,1001,2659.796482
1421.4658,1001,2659.796515
1506.4447,1001,2659.796521
1528.2683,1001,2659.796525
1672.241,1001,2664.939859
1538.961,1001,2664.939892
1576.598,1001,2664.939898
1629.845,1001,2664.939901
1725.0829,1001,2666.534077
1456.8745,1001,2666.534109
1578.3525,1001,2666.534114
1536.371,1001,2666.534118
1688.0988,1001,2668.63897
1554.8489,1001,2668.639008
1602.0682,1001,2668.639014
1635.7794,1001,2668.639017
1698.495,1001,2670.240828
1570.9579,1001,2670.240865
1636.0363,1001,2670.240871
1673.0214,1001,2670.240875
1520.9114,1001,2672.324589
1579.5436,1001,2672.324621
1714.1611,1001,2672.324628
1550.3328,1001,2672.324632
1655.2308,1001,2673.926178
1464.6896,1001,2673.926213
1684.6035,1001,2673.926219
1596.5797,1001,2673.926223
1526.77,1001,2676.02493
1440.563,1001,2676.024968
1619.2703,1001,2676.024975
1701.2733,1001,2676.024981
1466.9568,1001,2677.633489
1505.9176,1001,2677.633523
1651.9878,1001,2677.633529
1667.8912,1001,2677.633533
1623.8787,1001,2679.730042
1573.7604,1001,2679.730075
1505.0598,1001,2679.730083
1535.1256,1001,2679.730088
1697.4282,1001,2681.319804
1621.132,1001,2681.319839
1703.9061,1001,2681.322618
1632.1215,1001,2681.322641
1553.957,1001,2686.51274
1592.7212,1001,2686.512773
1689.98,1001,2686.512779
1680.5665,1001,2686.512783
1278.4777,1001,2688.125717
1558.5946,1001,2688.12575
1590.5132,1001,2688.125756
1689.945,1001,2688.12576
1552.5691,1001,2690.227015
1380.7305,1001,2690.227049
1615.0399,1001,2690.227056
1719.5596,1001,2690.227059
1604.4102,1001,2691.8382
1520.2175,1001,2691.838231
1695.8678,1001,2691.838237
1591.3373,1001,2691.838241
1595.7327,1001,2693.937232
1721.3428,1001,2693.937264
1678.514,1001,2693.937271
1577.1943,1001,2693.937275
1647.3806,1001,2695.534805
1627.3356,1001,2695.534839
1644.5005,1001,2695.534845
1592.6442,1001,2695.534848
1627.2258,1001,2697.623446
1558.6016,1001,2697.623487
1518.4467,1001,2697.623493
1617.1198,1001,2697.623497
1639.6028,1001,2699.247448
1548.4138,1001,2699.24748
1505.2902,1001,2699.247488
1596.9838,1001,2699.247491
1670.494,1001,2701.373798
1660.6531,1001,2701.373831
1686.1498,1001,2701.373837
1532.3824,1001,2701.37384
1597.6302,1001,2702.983691
1637.6809,1001,2702.983724
1598.9087,1001,2702.98373
1570.1691,1001,2702.983733
1715.987,1001,2708.115889
1737.6354,1001,2708.115925
1557.8689,1001,2708.115931
1719.7605,1001,2708.115936
1633.903,1001,2709.718448
1710.4631,1001,2709.718484
1550.1476,1001,2709.71849
1396.7859,1001,2709.718495
1664.1636,1001,2711.822087
1697.4404,1001,2711.822121
1749.2188,1001,2711.822127
1619.3182,1001,2711.822132
1562.6772,1001,2713.439505
1590.5524,1001,2713.43954
1707.7031,1001,2713.439546
1711.3474,1001,2713.43955
1768.0988,1001,2715.537291
1494.7194,1001,2715.537328
1647.9233,1001,2715.537334
1642.7117,1001,2715.537338
1726.9878,1001,2717.134839
1714.8335,1001,2717.134875
1582.0183,1001,2717.134881
1651.0083,1001,2717.134885
1537.0477,1001,2719.250623
1630.5997,1001,2719.250659
1603.4124,1001,2719.250664
1568.9044,1001,2719.250668
1510.444,1001,2720.867076
1727.668,1001,2720.867109
1569.6329,1001,2720.867115
1685.438,1001,2720.867119
1747.3634,1001,2723.006294
1552.4161,1001,2723.006328
1751.7316,1001,2723.006334
1721.4996,1001,2723.006338
1708.3007,1001,2724.62627
1695.5135,1001,2724.626304
1746.4623,1001,2724.62631
1549.969,1001,2724.626314
1644.1223,1001,2729.728568
1627.4042,1001,2729.728604
1480.4014,1001,2729.728611
1610.2968,1001,2729.728615
1490.7389,1001,2731.329185
1556.2605,1001,2731.329216
1463.4799,1001,2731.329222
1669.4688,1001,2731.329226
1714.5491,1001,2733.433342
1701.9703,1001,2733.433378
1678.1185,1001,2733.433384
1607.3975,1001,2733.433389
1640.4557,1001,2735.035285
1664.6438,1001,2735.035321
1667.3076,1001,2735.03533
1496.1127,1001,2735.035334
1549.3783,1001,2736.639112
1700.785,1001,2736.639147
1624.5621,1001,2736.639153
1712.1991,1001,2736.639157
1782.73,1001,2738.72037
1691.4767,1001,2738.720407
1407.7635,1001,2738.720413
1580.5007,1001,2738.720418
1611.0201,1001,2740.330628
1750.0646,1001,2740.330662
1528.1439,1001,2740.330667
1490.7363,1001,2740.330671
1594.7395,1001,2742.420177
1575.1482,1001,2742.420214
1678.311,1001,2742.42022
1683.9735,1001,2742.420225
1638.4762,1001,2744.034277
1649.6558,1001,2744.03431
1591.8623,1001,2744.034316
1638.9749,1001,2744.03432
1697.789,1001,2746.150867
1521.5059,1001,2746.150903
1639.0243,1001,2746.150913
1618.2578,1001,2746.150917
1624.3115,1001,2750.754904
1342.0063,1001,2750.754943
1703.8533,1001,2750.754949
1615.8131,1001,2750.754953
1587.111,1001,2752.855878
1634.9281,1001,2752.855916
1468.6416,1001,2752.855923
1667.7136,1001,2752.855927
1576.2124,1001,2754.455716
1658.0161,1001,2754.45575
1702.8462,1001,2754.455757
1583.9446,1001,2754.455761
1528.185,1001,2756.529069
1572.8339,1001,2756.529103
1590.5647,1001,2756.529109
1586.4508,1001,2756.529113
1635.6678,1001,2758.118672
1557.6337,1001,2758.118702
1708.3468,1001,2758.118707
1634.539,1001,2758.118712
1490.1755,1001,2760.20623
1692.4757,1001,2760.206265
1610.0521,1001,2760.206271
1513.0881,1001,2760.206275
1620.5071,1001,2761.800827
1633.347,1001,2761.800863
1604.7242,1001,2761.800869
1678.7068,1001,2761.800873
1599.7101,1001,2763.931025
1533.933,1001,2763.931061
1703.9343,1001,2763.931068
1721.3768,1001,2763.931072
1581.0691,1001,2765.541076
1575.3944,1001,2765.541112
1621.2095,1001,2765.541118
1573.8668,1001,2765.541122
1403.9077,1001,2767.628445
1489.5281,1001,2767.628479
1556.9493,1001,2767.628485
1739.969,1001,2767.62849
1688.308,1001,2772.249837
1685.4913,1001,2772.24987
1674.8218,1001,2772.249877
1550.462,1001,2772.249881
1603.2399,1001,2774.345247
1687.6039,1001,2774.345279
1628.8999,1001,2774.345286
1757.3374,1001,2774.345289
1693.8466,1001,2775.951097
1723.8816,1001,2775.951131
1572.17,1001,2775.951137
1685.3619,1001,2775.951141
1113.7131,1001,2778.057406
1716.1357,1001,2778.057438
1735.4115,1001,2778.057444
1493.3517,1001,2778.057447
1691.3937,1001,2779.662503
1647.4596,1001,2779.662534
1631.4944,1001,2779.66254
1700.584,1001,2779.662544
1517.0638,1001,2781.77342
1507.5118,1001,2781.773456
1637.5338,1001,2781.773463
1669.247,1001,2781.773467
1615.3948,1001,2783.371061
1684.8341,1001,2783.371092
1622.5038,1001,2783.371098
1690.0178,1001,2783.371102
1340.5409,1001,2785.463165
1570.5574,1001,2785.463202
1485.982,1001,2785.463217
1678.1781,1001,2785.463222
1596.946,1001,2787.067084
1526.6008,1001,2787.067117
1700.0383,1001,2787.067123
1449.9373,1001,2787.067127
1565.8842,1001,2789.163517
1689.2336,1001,2789.163552
1693.7761,1001,2789.163558
1580.4374,1001,2789.163562
1637.8198,1001,2793.769949
1696.7953,1001,2793.76998
1629.5555,1001,2793.769987
1541.2917,1001,2793.769991
1734.725,1001,2795.872769
1629.6616,1001,2795.872804
1491.4738,1001,2795.872811
1632.2252,1001,2795.872815
1581.5043,1001,2797.468829
1573.2544,1001,2797.468861
1712.8229,1001,2797.468867
1482.5049,1001,2797.468871
1654.5741,1001,2799.546729
1764.3903,1001,2799.546763
1629.4111,1001,2799.546769
1451.3416,1001,2799.546773
1575.5096,1001,2801.146366
1547.6598,1001,2801.1464
1719.1826,1001,2801.146406
1689.4319,1001,2801.14641
1709.6572,1001,2803.282149
1720.3854,1001,2803.282184
1645.6178,1001,2803.282191
1575.5023,1001,2803.282195
1669.9862,1001,2804.878077
1584.194,1001,2804.878109
1600.3802,1001,2804.878115
1454.254,1001,2804.878119
1638.021,1001,2806.966857
1461.1417,1001,2806.966889
1479.1543,1001,2806.966897
1550.3157,1001,2806.966901
1419.2522,1001,2808.566061
1627.754,1001,2808.566093
1603.113,1001,2808.5661
1676.8036,1001,2808.566104
1596.9293,1001,2810.657328
1686.9774,1001,2810.657362
1653.1428,1001,2810.657369
1636.9373,1001,2810.657373
1537.5939,1001,2815.239524
1619.6442,1001,2815.239555
1302.303,1001,2815.23956
1520.7059,1001,2815.239565
1602.8374,1001,2817.329741
1540.3932,1001,2817.329775
1683.4335,1001,2817.329781
1580.5701,1001,2817.329785
1654.8562,1001,2818.94842
1568.9618,1001,2818.948456
1767.2269,1001,2818.948462
1674.3333,1001,2818.948466
1712.6818,1001,2821.012437
1674.5948,1001,2821.012471
-559.67676,1001,2821.012478
1493.5258,1001,2821.012481
1660.1462,1001,2822.609384
1612.5287,1001,2822.609417
1488.2401,1001,2822.609424
1696.8884,1001,2822.609428
1513.7461,1001,2824.68807
1701.6694,1001,2824.688106
1691.02,1001,2824.688112
1530.7426,1001,2824.688117
1459.2957,1001,2826.292007
1653.1218,1001,2826.292038
1584.8018,1001,2826.292044
1710.7474,1001,2826.292048
1716.0465,1001,2827.90027
1427.3214,1001,2827.900302
1728.8452,1001,2827.900309
1683.939,1001,2827.900313
1541.7683,1001,2829.988362
1640.2722,1001,2829.988397
1764.0619,1001,2829.988403
1709.1022,1001,2829.988407
1634.2511,1001,2831.59378
1645.9529,1001,2831.593814
1743.062,1001,2831.593821
1773.7124,1001,2831.593824
1735.0236,1001,2836.720418
1747.5977,1001,2836.720453
1485.8995,1001,2836.720459
1617.739,1001,2836.720463
1615.4845,1001,2838.329916
1489.5096,1001,2838.32995
1716.006,1001,2838.329956
1730.9197,1001,2838.329961
1604.0045,1001,2840.437065
1656.065,1001,2840.437099
1383.036,1001,2840.437105
1686.8938,1001,2840.437109
1597.7151,1001,2842.061215
1588.4623,1001,2842.061252
1547.949,1001,2842.061258
1692.8097,1001,2842.061263
1550.2804,1001,2844.172429
1542.6001,1001,2844.172464
1525.2834,1001,2844.17247
1700.1155,1001,2844.172475
1600.1814,1001,2845.777245
1664.075,1001,2845.777279
1663.8662,1001,2845.777285
1684.3723,1001,2845.777289
1644.9995,1001,2847.8763
1635.9435,1001,2847.876341
1619.5353,1001,2847.876348
1556.7653,1001,2847.876352
1578.7361,1001,2849.480527
1553.6823,1001,2849.480562
1631.0785,1001,2849.480568
1582.2642,1001,2849.480573
1669.0708,1001,2851.586652
1724.3619,1001,2851.586688
1732.3799,1001,2851.586693
1637.7438,1001,2851.586697
1700.8705,1001,2853.206022
1743.8978,1001,2853.206055
1546.8162,1001,2853.20606
1643.4177,1001,2853.206065
1718.4143,1001,2858.316748
1658.2521,1001,2858.316782
1453.9282,1001,2858.316789
1633.6855,1001,2858.316793
1467.4236,1001,2859.925803
1567.723,1001,2859.925836
1664.4827,1001,2859.925843
1440.3528,1001,2859.925847
1516.1842,1001,2862.041033
1720.5038,1001,2862.041068
1752.1462,1001,2862.041074
1741.3274,1001,2862.041077
1599.451,1001,2863.673409
1704.0226,1001,2863.673444
1707.0248,1001,2863.67345
1607.342,1001,2863.673454
1627.0912,1001,2865.804278
1608.2762,1001,2865.80431
1766.7483,1001,2865.804316
1602.6552,1001,2865.804319
1762.0479,1001,2867.407274
1682.317,1001,2867.407309
1476.9236,1001,2867.407315
1710.8682,1001,2867.407319
1702.5352,1001,2869.485049
1674.4681,1001,2869.485084
1748.948,1001,2869.48509
1576.9943,1001,2869.485095
1596.2001,1001,2871.097132
1563.3809,1001,2871.097165
1545.6559,1001,2871.097172
1703.2424,1001,2871.097175
1498.4469,1001,2873.198384
1624.9854,1001,2873.198421
1726.4773,1001,2873.198427
1648.9563,1001,2873.198431
1708.2223,1001,2874.81253
1393.6405,1001,2874.812563
1295.2407,1001,2874.81257
1424.7703,1001,2874.812574
1683.8527,1001,2880.00911
1631.1483,1001,2880.009142
1532.5151,1001,2880.009148
1655.3528,1001,2880.009152
1581.9789,1001,2881.63502
1743.4742,1001,2881.635054
1545.1617,1001,2881.63506
1694.6958,1001,2881.635064
1649.7523,1001,2883.746772
1667.3733,1001,2883.746815
1591.9822,1001,2883.746822
1404.0009,1001,2883.746826
367.55005,1001,2885.326684
1524.131,1001,2885.326719
1665.1824,1001,2885.326725
1427.7551,1001,2885.326729
1612.3894,1001,2887.412578
1457.3763,1001,2887.412613
1696.4595,1001,2887.41262
1685.7614,1001,2887.412624
1669.2649,1001,2889.02951
1745.2295,1001,2889.029541
1556.5266,1001,2889.029548
1693.559,1001,2889.029552
1713.3579,1001,2891.141968
1730.7686,1001,2891.142
1401.8584,1001,2891.142006
1646.4445,1001,2891.14201
1634.0835,1001,2892.750454
1693.7838,1001,2892.750489
1684.9844,1001,2892.750496
1710.8881,1001,2892.750499
1615.4866,1001,2894.817964
1480.9907,1001,2894.817997
347.0833,1001,2894.818003
1650.7389,1001,2894.818007
1334.0623,1001,2896.423585
1656.5232,1001,2896.423618
1683.9263,1001,2896.423624
1594.9915,1001,2896.423628
1687.4968,1001,2901.52365
1551.4412,1001,2901.523685
1567.2114,1001,2901.523692
1714.6167,1001,2901.523696
1630.4506,1001,2903.124346
1718.5029,1001,2903.12438
1666.182,1001,2903.124387
1717.013,1001,2903.124392
1660.6859,1001,2905.217274
1732.352,1001,2905.217307
1592.9027,1001,2905.217313
1712.6046,1001,2905.217317
1669.0464,1001,2906.817896
1669.6174,1001,2906.817936
1604.9199,1001,2906.817942
1691.5352,1001,2906.817946
1678.6726,1001,2908.928203
1679.8328,1001,2908.928238
1680.402,1001,2908.928244
1716.1139,1001,2908.928248
1676.5247,1001,2910.52782
1705.3186,1001,2910.527855
1702.0562,1001,2910.527861
1711.9932,1001,2910.527865
1512.248,1001,2912.604703
1550.9247,1001,2912.604738
1674.7007,1001,2912.604744
1566.6835,1001,2912.604748
1454.174,1001,2914.211266
1712.4935,1001,2914.211298
1702.2891,1001,2914.211305
1748.9801,1001,2914.211308
1628.4828,1001,2916.324931
1724.7424,1001,2916.324965
1682.5045,1001,2916.324971
1520.5941,1001,2916.324975
1540.112,1001,2917.938531
1574.7148,1001,2917.938565
1599.1866,1001,2917.938572
1699.8467,1001,2917.938576
1668.7189,1001,2923.058698
1727.3553,1001,2923.058735
1657.6235,1001,2923.058742
1640.6058,1001,2923.058745
1764.7902,1001,2924.665498
1707.4016,1001,2924.665533
1712.2986,1001,2924.665539
1710.5856,1001,2924.665542
1791.9692,1001,2926.265719
1707.6196,1001,2926.265752
1736.0743,1001,2926.265758
1528.6631,1001,2926.265762
1656.0386,1001,2928.3776
1737.303,1001,2928.377632
1632.8854,1001,2928.377638
1700.9902,1001,2928.377642
1583.3489,1001,2929.983112
1682.2888,1001,2929.983144
1634.3059,1001,2929.98315
1626.1421,1001,2929.983154
1623.5679,1001,2932.076191
1738.0739,1001,2932.076224
1605.8295,1001,2932.07623
1611.1213,1001,2932.076234
1599.6907,1001,2933.687464
1177.604,1001,2933.687499
1689.0073,1001,2933.687505
1294.1733,1001,2933.687509
1617.1764,1001,2935.810681
1685.0934,1001,2935.810715
1630.1699,1001,2935.810721
1735.0433,1001,2935.810725
1691.4221,1001,2937.417174
1662.9849,1001,2937.417207
1753.5566,1001,2937.417213
1544.3792,1001,2937.417217
1632.8052,1001,2939.510022
